ProductID,Name,ProductModel,CultureID,Description
747,"HL Mountain Frame - Black, 38",HL Mountain Frame,he,"כל מסגרת מיוצרת ידנית במפעל שלנו ב- Bothell, לקבלת הקוטר ועובי הדופן האופטימליים שנדרשים למסגרת הטובה ביותר לרכיבה הררית. למסגרת האלומיניום המרותכת שהוקשחה בחום, יש צינור בקוטר גדול יותר הסופג את החבטות."
748,"HL Mountain Frame - Silver, 38",HL Mountain Frame,he,"כל מסגרת מיוצרת ידנית במפעל שלנו ב- Bothell, לקבלת הקוטר ועובי הדופן האופטימליים שנדרשים למסגרת הטובה ביותר לרכיבה הררית. למסגרת האלומיניום המרותכת שהוקשחה בחום, יש צינור בקוטר גדול יותר הסופג את החבטות."
822,"ML Road Frame-W - Yellow, 38",ML Road Frame-W,he,"מסגרת ה- ML, העשויה סגסוגת אלומיניום זהה לזו המשמשת ליצור מסגרת HL מהקו המוביל שלנו, מתאפיינת בצלע תחתונה קלת משקל החרוטה לקוטר המושלם הנדרש לחוזק אופטימלי. גירסה לנשים."
833,"ML Road Frame-W - Yellow, 40",ML Road Frame-W,he,"מסגרת ה- ML, העשויה סגסוגת אלומיניום זהה לזו המשמשת ליצור מסגרת HL מהקו המוביל שלנו, מתאפיינת בצלע תחתונה קלת משקל החרוטה לקוטר המושלם הנדרש לחוזק אופטימלי. גירסה לנשים."
834,"ML Road Frame-W - Yellow, 42",ML Road Frame-W,he,"מסגרת ה- ML, העשויה סגסוגת אלומיניום זהה לזו המשמשת ליצור מסגרת HL מהקו המוביל שלנו, מתאפיינת בצלע תחתונה קלת משקל החרוטה לקוטר המושלם הנדרש לחוזק אופטימלי. גירסה לנשים."
835,"ML Road Frame-W - Yellow, 44",ML Road Frame-W,he,"מסגרת ה- ML, העשויה סגסוגת אלומיניום זהה לזו המשמשת ליצור מסגרת HL מהקו המוביל שלנו, מתאפיינת בצלע תחתונה קלת משקל החרוטה לקוטר המושלם הנדרש לחוזק אופטימלי. גירסה לנשים."
836,"ML Road Frame-W - Yellow, 48",ML Road Frame-W,he,"מסגרת ה- ML, העשויה סגסוגת אלומיניום זהה לזו המשמשת ליצור מסגרת HL מהקו המוביל שלנו, מתאפיינת בצלע תחתונה קלת משקל החרוטה לקוטר המושלם הנדרש לחוזק אופטימלי. גירסה לנשים."
815,LL Mountain Front Wheel,LL Mountain Front Wheel,he,גלגל חלופי לרכיבה הררית לרוכב המתחיל.
816,ML Mountain Front Wheel,ML Mountain Front Wheel,he,גלגל חלופי לרכיבה הררית לרוכב החובב והרציני.
817,HL Mountain Front Wheel,HL Mountain Front Wheel,he,גלגל חלופי עתיר ביצועים לרכיבה הררית.
818,LL Road Front Wheel,LL Road Front Wheel,he,גלגל חלופי קדמי לרכיבת כביש לרוכב המתחיל.
819,ML Road Front Wheel,ML Road Front Wheel,he,סגסוגת איתנה מאפיינת את מנגנון השחרור המהיר של טבור האופן.
820,HL Road Front Wheel,HL Road Front Wheel,he,גלגל חזק עם חישוק בעל הלחמה כפולה.
821,Touring Front Wheel,Touring Front Wheel,he,חישוקים אווירודינמיים לרכיבה חלקה.
808,LL Mountain Handlebars,LL Mountain Handlebars,he,ידיות לכל מטרה לרכיבת כביש ולשבילים.
809,ML Mountain Handlebars,ML Mountain Handlebars,he,ידיות קשיחות מסגסוגת אלומיניום לרכיבה במורד.
810,HL Mountain Handlebars,HL Mountain Handlebars,he,ידית שטוחה החזקה מספיק עבור הרוכב המקצועי.
811,LL Road Handlebars,LL Road Handlebars,he,צורה ייחודית מספקת גישה קלה יותר לידיות ההילוכים.
812,ML Road Handlebars,ML Road Handlebars,he,צינור אלומיניום לידית המעוצבת בצורה אנטומית שתתאים לכל רוכב.
813,HL Road Handlebars,HL Road Handlebars,he,עיצוב המיוחד למתחרים; ידית אנטומית המעוצבת בצורה איכותית מסגסוגת אלומיניום.
946,LL Touring Handlebars,LL Touring Handlebars,he,צורה ייחודית המפחיתה מעייפות הרוכב המתחיל.
947,HL Touring Handlebars,HL Touring Handlebars,he,ידית אלומיניום קלה אך עם זאת קשיחה לרכיבה למרחקים ארוכים.
805,LL Headset,LL Headset,he,טבעת נטולת תבריג מספקת איכות במחיר חסכוני.
806,ML Headset,ML Headset,he,קסטה אטומה שומרת מפני לכלוך.
807,HL Headset,HL Headset,he,טבעת נטולת תבריג בקוטר 1 אינץ' עם פתח סיכה לסיכה מהירה.
935,LL Mountain Pedal,LL Mountain Pedal,he,משטח דוושות מורחב המתאים לרכיבה בכל סוגי הנעלים; מצוין לרכיבה לכל מטרה.
936,ML Mountain Pedal,ML Mountain Pedal,he,דוושה עמידה נטולת חבקים עם מאמץ מתכוונן.
937,HL Mountain Pedal,HL Mountain Pedal,he,פלדת אל-חלד; עיצוב המשיר בוץ בקלות.
938,LL Road Pedal,LL Road Pedal,he,דוושות ללא חבקים – אלומיניום.
939,ML Road Pedal,ML Road Pedal,he,מבנה סגסוגת אלומיניום קל משקל.
940,HL Road Pedal,HL Road Pedal,he,דוושות נטולות חבקים מהשורה הראשונה עם מאמץ מתכוונן.
941,Touring Pedal,Touring Pedal,he,דוושה יציבה המתאימה לרכיבה לאורך כל היום.
827,ML Road Rear Wheel,ML Road Rear Wheel,he,חישוק מסגסוגת אלומיניום עם חישורים מפלדת אל-חלד; בנויים למהירות.
828,HL Road Rear Wheel,HL Road Rear Wheel,he,גלגל אחורי חזק עם חישוק בעל הלחמה כפולה.
829,Touring Rear Wheel,Touring Rear Wheel,he,חישוקים אווירודינמיים מצוינים מבטיחים רכיבה חלקה.
908,LL Mountain Seat/Saddle,LL Mountain Seat/Saddle 2,he,עור מלאכותי. מאופיין בג'ל להגברת הנוחות.
909,ML Mountain Seat/Saddle,ML Mountain Seat/Saddle 2,he,מעוצב לספיגת זעזועים.
910,HL Mountain Seat/Saddle,HL Mountain Seat/Saddle 2,he,עיצוב אנטומי לרכיבה נוחה לאורך כל היום. עור עמיד.
911,LL Road Seat/Saddle,LL Road Seat/Saddle 1,he,מושב קל-משקל מרופד בקצף.
912,ML Road Seat/Saddle,ML Road Seat/Saddle 2,he,פגושי גומי הסופגים חבטות.
913,HL Road Seat/Saddle,HL Road Seat/Saddle 2,he,מושב Kevlar קל-משקל למרוצים. עור.
914,LL Touring Seat/Saddle,LL Touring Seat/Saddle,he,מושב ג'ל נוח בעל עיצוב ארגונומי.
915,ML Touring Seat/Saddle,ML Touring Seat/Saddle,he,עיצוב חדש להקלת לחץ ברכיבות ארוכות.
916,HL Touring Seat/Saddle,HL Touring Seat/Saddle,he,מעטפת קעורה לרכיבה נוחה יותר.
928,LL Mountain Tire,LL Mountain Tire,he,"אחיזת כביש נוחה בדומה לדגמים היוקרתיים, יציקת תילי צמיג יקרה פחות."
929,ML Mountain Tire,ML Mountain Tire,he,"אחיזת כביש מעולה, גומי בצפיפות גבוהה."
930,HL Mountain Tire,HL Mountain Tire,he,אחיזת כביש שלא תאמן; חיזוק קל-משקל מפחמן.
931,LL Road Tire,LL Road Tire,he,"חריצי צמיג זהים לאלה המצויים בצמיגים יקרים יותר, אולם עם יציקת תילי צמיג יקרה פחות."
932,ML Road Tire,ML Road Tire,he,גומי בצפיפות גבוהה יותר מאשר דגמים אחרים.
933,HL Road Tire,HL Road Tire,he,קל-משקל מחוזק בפחמן לרכיבה שאין כמוה למעמסה ללא פשרות.
934,Touring Tire,Touring Tire,he,גומי בצפיפות גבוהה.
921,Mountain Tire Tube,Mountain Tire Tube,he,פנימית עם אטימה עצמית.
922,Road Tire Tube,Road Tire Tube,he,פנימית קונבנציונלית לכל מטרה.
923,Touring Tire Tube,Touring Tire Tube,he,פנימית למטרות כלליות.
722,"LL Road Frame - Black, 58",LL Road Frame,he,"מסגרת ה- LL מספקת רכיבה בטוחה ונוחה ועם זאת, מציעה ספיגת חבטות מעולה של מסגרת אלומיניום במחיר סביר."
723,"LL Road Frame - Black, 60",LL Road Frame,he,"מסגרת ה- LL מספקת רכיבה בטוחה ונוחה ועם זאת, מציעה ספיגת חבטות מעולה של מסגרת אלומיניום במחיר סביר."
724,"LL Road Frame - Black, 62",LL Road Frame,he,"מסגרת ה- LL מספקת רכיבה בטוחה ונוחה ועם זאת, מציעה ספיגת חבטות מעולה של מסגרת אלומיניום במחיר סביר."
725,"LL Road Frame - Red, 44",LL Road Frame,he,"מסגרת ה- LL מספקת רכיבה בטוחה ונוחה ועם זאת, מציעה ספיגת חבטות מעולה של מסגרת אלומיניום במחיר סביר."
726,"LL Road Frame - Red, 48",LL Road Frame,he,"מסגרת ה- LL מספקת רכיבה בטוחה ונוחה ועם זאת, מציעה ספיגת חבטות מעולה של מסגרת אלומיניום במחיר סביר."
727,"LL Road Frame - Red, 52",LL Road Frame,he,"מסגרת ה- LL מספקת רכיבה בטוחה ונוחה ועם זאת, מציעה ספיגת חבטות מעולה של מסגרת אלומיניום במחיר סביר."
728,"LL Road Frame - Red, 58",LL Road Frame,he,"מסגרת ה- LL מספקת רכיבה בטוחה ונוחה ועם זאת, מציעה ספיגת חבטות מעולה של מסגרת אלומיניום במחיר סביר."
729,"LL Road Frame - Red, 60",LL Road Frame,he,"מסגרת ה- LL מספקת רכיבה בטוחה ונוחה ועם זאת, מציעה ספיגת חבטות מעולה של מסגרת אלומיניום במחיר סביר."
730,"LL Road Frame - Red, 62",LL Road Frame,he,"מסגרת ה- LL מספקת רכיבה בטוחה ונוחה ועם זאת, מציעה ספיגת חבטות מעולה של מסגרת אלומיניום במחיר סביר."
736,"LL Road Frame - Black, 44",LL Road Frame,he,"מסגרת ה- LL מספקת רכיבה בטוחה ונוחה ועם זאת, מציעה ספיגת חבטות מעולה של מסגרת אלומיניום במחיר סביר."
737,"LL Road Frame - Black, 48",LL Road Frame,he,"מסגרת ה- LL מספקת רכיבה בטוחה ונוחה ועם זאת, מציעה ספיגת חבטות מעולה של מסגרת אלומיניום במחיר סביר."
738,"LL Road Frame - Black, 52",LL Road Frame,he,"מסגרת ה- LL מספקת רכיבה בטוחה ונוחה ועם זאת, מציעה ספיגת חבטות מעולה של מסגרת אלומיניום במחיר סביר."
731,"ML Road Frame - Red, 44",ML Road Frame,he,"מסגרת ה- ML, העשויה סגסוגת אלומיניום זהה לזו המשמשת ליצור מסגרת HL מהקו המוביל שלנו, מתאפיינת בצלע תחתונה קלת משקל החרוטה לקוטר המושלם הנדרש לחוזק אופטימלי. גירסה לגברים."
732,"ML Road Frame - Red, 48",ML Road Frame,he,"מסגרת ה- ML, העשויה סגסוגת אלומיניום זהה לזו המשמשת ליצור מסגרת HL מהקו המוביל שלנו, מתאפיינת בצלע תחתונה קלת משקל החרוטה לקוטר המושלם הנדרש לחוזק אופטימלי. גירסה לגברים."
733,"ML Road Frame - Red, 52",ML Road Frame,he,"מסגרת ה- ML, העשויה סגסוגת אלומיניום זהה לזו המשמשת ליצור מסגרת HL מהקו המוביל שלנו, מתאפיינת בצלע תחתונה קלת משקל החרוטה לקוטר המושלם הנדרש לחוזק אופטימלי. גירסה לגברים."
734,"ML Road Frame - Red, 58",ML Road Frame,he,"מסגרת ה- ML, העשויה סגסוגת אלומיניום זהה לזו המשמשת ליצור מסגרת HL מהקו המוביל שלנו, מתאפיינת בצלע תחתונה קלת משקל החרוטה לקוטר המושלם הנדרש לחוזק אופטימלי. גירסה לגברים."
735,"ML Road Frame - Red, 60",ML Road Frame,he,"מסגרת ה- ML, העשויה סגסוגת אלומיניום זהה לזו המשמשת ליצור מסגרת HL מהקו המוביל שלנו, מתאפיינת בצלע תחתונה קלת משקל החרוטה לקוטר המושלם הנדרש לחוזק אופטימלי. גירסה לגברים."
680,"HL Road Frame - Black, 58",HL Road Frame,he,"מסגרת האלומיניום הקלה והאיכותית ביותר שלנו עשויה מהסגסוגת החדישה ביותר; להענקת חוזק, היא מרותכת ומוקשחת בחום. העיצוב החדשני שלנו בא לידי ביטוי בנוחות ובביצועים מרביים."
706,"HL Road Frame - Red, 58",HL Road Frame,he,"מסגרת האלומיניום הקלה והאיכותית ביותר שלנו עשויה מהסגסוגת החדישה ביותר; להענקת חוזק, היא מרותכת ומוקשחת בחום. העיצוב החדשני שלנו בא לידי ביטוי בנוחות ובביצועים מרביים."
717,"HL Road Frame - Red, 62",HL Road Frame,he,"מסגרת האלומיניום הקלה והאיכותית ביותר שלנו עשויה מהסגסוגת החדישה ביותר; להענקת חוזק, היא מרותכת ומוקשחת בחום. העיצוב החדשני שלנו בא לידי ביטוי בנוחות ובביצועים מרביים."
718,"HL Road Frame - Red, 44",HL Road Frame,he,"מסגרת האלומיניום הקלה והאיכותית ביותר שלנו עשויה מהסגסוגת החדישה ביותר; להענקת חוזק, היא מרותכת ומוקשחת בחום. העיצוב החדשני שלנו בא לידי ביטוי בנוחות ובביצועים מרביים."
719,"HL Road Frame - Red, 48",HL Road Frame,he,"מסגרת האלומיניום הקלה והאיכותית ביותר שלנו עשויה מהסגסוגת החדישה ביותר; להענקת חוזק, היא מרותכת ומוקשחת בחום. העיצוב החדשני שלנו בא לידי ביטוי בנוחות ובביצועים מרביים."
720,"HL Road Frame - Red, 52",HL Road Frame,he,"מסגרת האלומיניום הקלה והאיכותית ביותר שלנו עשויה מהסגסוגת החדישה ביותר; להענקת חוזק, היא מרותכת ומוקשחת בחום. העיצוב החדשני שלנו בא לידי ביטוי בנוחות ובביצועים מרביים."
721,"HL Road Frame - Red, 56",HL Road Frame,he,"מסגרת האלומיניום הקלה והאיכותית ביותר שלנו עשויה מהסגסוגת החדישה ביותר; להענקת חוזק, היא מרותכת ומוקשחת בחום. העיצוב החדשני שלנו בא לידי ביטוי בנוחות ובביצועים מרביים."
837,"HL Road Frame - Black, 62",HL Road Frame,he,"מסגרת האלומיניום הקלה והאיכותית ביותר שלנו עשויה מהסגסוגת החדישה ביותר; להענקת חוזק, היא מרותכת ומוקשחת בחום. העיצוב החדשני שלנו בא לידי ביטוי בנוחות ובביצועים מרביים."
838,"HL Road Frame - Black, 44",HL Road Frame,he,"מסגרת האלומיניום הקלה והאיכותית ביותר שלנו עשויה מהסגסוגת החדישה ביותר; להענקת חוזק, היא מרותכת ומוקשחת בחום. העיצוב החדשני שלנו בא לידי ביטוי בנוחות ובביצועים מרביים."
839,"HL Road Frame - Black, 48",HL Road Frame,he,"מסגרת האלומיניום הקלה והאיכותית ביותר שלנו עשויה מהסגסוגת החדישה ביותר; להענקת חוזק, היא מרותכת ומוקשחת בחום. העיצוב החדשני שלנו בא לידי ביטוי בנוחות ובביצועים מרביים."
840,"HL Road Frame - Black, 52",HL Road Frame,he,"מסגרת האלומיניום הקלה והאיכותית ביותר שלנו עשויה מהסגסוגת החדישה ביותר; להענקת חוזק, היא מרותכת ומוקשחת בחום. העיצוב החדשני שלנו בא לידי ביטוי בנוחות ובביצועים מרביים."
886,"LL Touring Frame - Yellow, 62",LL Touring Frame,he,מסגרת קלת משקל מאלומיניום חרוץ מספקת תנוחת רכיבה זקופה יותר לנסיעות בתוך העיר. העיצוב החדשני שלנו מספק נוחות מרבית.
895,"LL Touring Frame - Blue, 50",LL Touring Frame,he,מסגרת קלת משקל מאלומיניום חרוץ מספקת תנוחת רכיבה זקופה יותר לנסיעות בתוך העיר. העיצוב החדשני שלנו מספק נוחות מרבית.
896,"LL Touring Frame - Blue, 54",LL Touring Frame,he,מסגרת קלת משקל מאלומיניום חרוץ מספקת תנוחת רכיבה זקופה יותר לנסיעות בתוך העיר. העיצוב החדשני שלנו מספק נוחות מרבית.
897,"LL Touring Frame - Blue, 58",LL Touring Frame,he,מסגרת קלת משקל מאלומיניום חרוץ מספקת תנוחת רכיבה זקופה יותר לנסיעות בתוך העיר. העיצוב החדשני שלנו מספק נוחות מרבית.
898,"LL Touring Frame - Blue, 62",LL Touring Frame,he,מסגרת קלת משקל מאלומיניום חרוץ מספקת תנוחת רכיבה זקופה יותר לנסיעות בתוך העיר. העיצוב החדשני שלנו מספק נוחות מרבית.
899,"LL Touring Frame - Yellow, 44",LL Touring Frame,he,מסגרת קלת משקל מאלומיניום חרוץ מספקת תנוחת רכיבה זקופה יותר לנסיעות בתוך העיר. העיצוב החדשני שלנו מספק נוחות מרבית.
900,"LL Touring Frame - Yellow, 50",LL Touring Frame,he,מסגרת קלת משקל מאלומיניום חרוץ מספקת תנוחת רכיבה זקופה יותר לנסיעות בתוך העיר. העיצוב החדשני שלנו מספק נוחות מרבית.
901,"LL Touring Frame - Yellow, 54",LL Touring Frame,he,מסגרת קלת משקל מאלומיניום חרוץ מספקת תנוחת רכיבה זקופה יותר לנסיעות בתוך העיר. העיצוב החדשני שלנו מספק נוחות מרבית.
902,"LL Touring Frame - Yellow, 58",LL Touring Frame,he,מסגרת קלת משקל מאלומיניום חרוץ מספקת תנוחת רכיבה זקופה יותר לנסיעות בתוך העיר. העיצוב החדשני שלנו מספק נוחות מרבית.
903,"LL Touring Frame - Blue, 44",LL Touring Frame,he,מסגרת קלת משקל מאלומיניום חרוץ מספקת תנוחת רכיבה זקופה יותר לנסיעות בתוך העיר. העיצוב החדשני שלנו מספק נוחות מרבית.
885,"HL Touring Frame - Yellow, 60",HL Touring Frame,he,מסגרת ה- HL מאלומיניום מעוצבת בהתאמה הן למראה טוב והן לחוזק; היא תעמוד באתגרים המחמירים ביותר של רכיבה יומיומית. גירסה לגברים.
887,"HL Touring Frame - Yellow, 46",HL Touring Frame,he,מסגרת ה- HL מאלומיניום מעוצבת בהתאמה הן למראה טוב והן לחוזק; היא תעמוד באתגרים המחמירים ביותר של רכיבה יומיומית. גירסה לגברים.
888,"HL Touring Frame - Yellow, 50",HL Touring Frame,he,מסגרת ה- HL מאלומיניום מעוצבת בהתאמה הן למראה טוב והן לחוזק; היא תעמוד באתגרים המחמירים ביותר של רכיבה יומיומית. גירסה לגברים.
889,"HL Touring Frame - Yellow, 54",HL Touring Frame,he,מסגרת ה- HL מאלומיניום מעוצבת בהתאמה הן למראה טוב והן לחוזק; היא תעמוד באתגרים המחמירים ביותר של רכיבה יומיומית. גירסה לגברים.
890,"HL Touring Frame - Blue, 46",HL Touring Frame,he,מסגרת ה- HL מאלומיניום מעוצבת בהתאמה הן למראה טוב והן לחוזק; היא תעמוד באתגרים המחמירים ביותר של רכיבה יומיומית. גירסה לגברים.
891,"HL Touring Frame - Blue, 50",HL Touring Frame,he,מסגרת ה- HL מאלומיניום מעוצבת בהתאמה הן למראה טוב והן לחוזק; היא תעמוד באתגרים המחמירים ביותר של רכיבה יומיומית. גירסה לגברים.
892,"HL Touring Frame - Blue, 54",HL Touring Frame,he,מסגרת ה- HL מאלומיניום מעוצבת בהתאמה הן למראה טוב והן לחוזק; היא תעמוד באתגרים המחמירים ביותר של רכיבה יומיומית. גירסה לגברים.
893,"HL Touring Frame - Blue, 60",HL Touring Frame,he,מסגרת ה- HL מאלומיניום מעוצבת בהתאמה הן למראה טוב והן לחוזק; היא תעמוד באתגרים המחמירים ביותר של רכיבה יומיומית. גירסה לגברים.
709,"Mountain Bike Socks, M",Mountain Bike Socks,he,שילוב של סיבים טבעיים וסינטטיים נשאר יבש ומספק בדיוק את הריפוד הנכון.
710,"Mountain Bike Socks, L",Mountain Bike Socks,he,שילוב של סיבים טבעיים וסינטטיים נשאר יבש ומספק בדיוק את הריפוד הנכון.
844,Minipump,Minipump,he,עיצוב המיועד לנוחות. מתאים לכיס. מיכל אלומיניום. 160 psi נקובים.
855,"Men's Bib-Shorts, S",Men's Bib-Shorts,he,"מעוצב עבור הקבוצה של AWC עם רצועות הידוק, בקרת לחות, ריפוד מעור רך והידוק לרגליים."
856,"Men's Bib-Shorts, M",Men's Bib-Shorts,he,"מעוצב עבור הקבוצה של AWC עם רצועות הידוק, בקרת לחות, ריפוד מעור רך והידוק לרגליים."
857,"Men's Bib-Shorts, L",Men's Bib-Shorts,he,"מעוצב עבור הקבוצה של AWC עם רצועות הידוק, בקרת לחות, ריפוד מעור רך והידוק לרגליים."
842,"Touring-Panniers, Large",Touring-Panniers,he,מבנה ניילון יציב ועמיד למים עם גישה קלה. גדול מספיק למסעות סופשבוע.
858,"Half-Finger Gloves, S",Half-Finger Gloves,he,"ריפוד מלא, אפשרות כיפוף משופרת לאצבעות, עמידות באזור כף היד, סגירה ניתנת להתאמה."
859,"Half-Finger Gloves, M",Half-Finger Gloves,he,"ריפוד מלא, אפשרות כיפוף משופרת לאצבעות, עמידות באזור כף היד, סגירה ניתנת להתאמה."
860,"Half-Finger Gloves, L",Half-Finger Gloves,he,"ריפוד מלא, אפשרות כיפוף משופרת לאצבעות, עמידות באזור כף היד, סגירה ניתנת להתאמה."
861,"Full-Finger Gloves, S",Full-Finger Gloves,he,"אזור כף יד מחומר סינטטי, מפרקים גמישים, רשת נושמת בחלק העליון. נלבש על-ידי רוכבי קבוצת AWC."
862,"Full-Finger Gloves, M",Full-Finger Gloves,he,"אזור כף יד מחומר סינטטי, מפרקים גמישים, רשת נושמת בחלק העליון. נלבש על-ידי רוכבי קבוצת AWC."
863,"Full-Finger Gloves, L",Full-Finger Gloves,he,"אזור כף יד מחומר סינטטי, מפרקים גמישים, רשת נושמת בחלק העליון. נלבש על-ידי רוכבי קבוצת AWC."
867,"Women's Mountain Shorts, S",Women's Mountain Shorts,he,"מכנסיים קצרים לפעילות מאומצת, מונעי שפשוף מאופיינים בחלק פנימי מספנדקס נטול תפרים ועור רך אנטי-בקטריאלי לתוספת נוחות."
868,"Women's Mountain Shorts, M",Women's Mountain Shorts,he,"מכנסיים קצרים לפעילות מאומצת, מונעי שפשוף מאופיינים בחלק פנימי מספנדקס נטול תפרים ועור רך אנטי-בקטריאלי לתוספת נוחות."
869,"Women's Mountain Shorts, L",Women's Mountain Shorts,he,"מכנסיים קצרים לפעילות מאומצת, מונעי שפשוף מאופיינים בחלק פנימי מספנדקס נטול תפרים ועור רך אנטי-בקטריאלי לתוספת נוחות."
873,Patch Kit/8 Patches,Patch kit,he,"כולל 8 טלאים בגדלים שונים, דבק ונייר זכוכית."
864,"Classic Vest, S",Classic Vest,he,"קל-משקל, מגן מרוח, מתקפל לגודל המתאים לכיס."
865,"Classic Vest, M",Classic Vest,he,"קל-משקל, מגן מרוח, מתקפל לגודל המתאים לכיס."
866,"Classic Vest, L",Classic Vest,he,"קל-משקל, מגן מרוח, מתקפל לגודל המתאים לכיס."
841,"Men's Sports Shorts, S",Men's Sports Shorts,he,"מכנסי גברים קצרים לתחרויות, 8 חלקים – עשויים ספנדקס עם חגורה אלסטית והידוק רגליים."
849,"Men's Sports Shorts, M",Men's Sports Shorts,he,"מכנסי גברים קצרים לתחרויות, 8 חלקים – עשויים ספנדקס עם חגורה אלסטית והידוק רגליים."
850,"Men's Sports Shorts, L",Men's Sports Shorts,he,"מכנסי גברים קצרים לתחרויות, 8 חלקים – עשויים ספנדקס עם חגורה אלסטית והידוק רגליים."
851,"Men's Sports Shorts, XL",Men's Sports Shorts,he,"מכנסי גברים קצרים לתחרויות, 8 חלקים – עשויים ספנדקס עם חגורה אלסטית והידוק רגליים."
879,All-Purpose Bike Stand,All-Purpose Bike Stand,he,מעמד רב-תכליתי לאופניים המיועד לטיפולי אופניים הנערכים בבית. כליבות להתאמה מהירה ומבנה פלדה.
847,Headlights - Dual-Beam,Headlights - Dual-Beam,he,פנס כפול-אלומה הניתן לטעינה חוזרת.
848,Headlights - Weatherproof,Headlights - Weatherproof,he,פנס קשיח ועמיד למים.
881,"Short-Sleeve Classic Jersey, S",Short-Sleeve Classic Jersey,he,"סריג קלאסי,נושם, שרוול קצר, עם בקרת לחות מעולה, רוכסן קדמי ושלושה כיסי גב."
882,"Short-Sleeve Classic Jersey, M",Short-Sleeve Classic Jersey,he,"סריג קלאסי,נושם, שרוול קצר, עם בקרת לחות מעולה, רוכסן קדמי ושלושה כיסי גב."
883,"Short-Sleeve Classic Jersey, L",Short-Sleeve Classic Jersey,he,"סריג קלאסי,נושם, שרוול קצר, עם בקרת לחות מעולה, רוכסן קדמי ושלושה כיסי גב."
884,"Short-Sleeve Classic Jersey, XL",Short-Sleeve Classic Jersey,he,"סריג קלאסי,נושם, שרוול קצר, עם בקרת לחות מעולה, רוכסן קדמי ושלושה כיסי גב."
845,Mountain Pump,Mountain Pump,he,פשוט וקל-משקל. טלאי חירום מאוחסנים בידית.
874,"Racing Socks, M",Racing Socks,he,"דק, קל-משקל ועמיד, עם חפתים שנותרים מורמים."
875,"Racing Socks, L",Racing Socks,he,"דק, קל-משקל ועמיד, עם חפתים שנותרים מורמים."
871,Mountain Bottle Cage,Mountain Bottle Cage,he,כלוב אלומיניום חזק שומר על הבקבוק בשטח קשה.
712,AWC Logo Cap,Cycling Cap,he,סגנון מסורתי עם מצחייה מתרוממת; גודל אחד מתאים לכולם.
713,"Long-Sleeve Logo Jersey, S",Long-Sleeve Logo Jersey,he,"סריג לרכיבה, שרוול ארוך, יוניסקס, עשוי microfiber מתוצרת AWC."
714,"Long-Sleeve Logo Jersey, M",Long-Sleeve Logo Jersey,he,"סריג לרכיבה, שרוול ארוך, יוניסקס, עשוי microfiber מתוצרת AWC."
715,"Long-Sleeve Logo Jersey, L",Long-Sleeve Logo Jersey,he,"סריג לרכיבה, שרוול ארוך, יוניסקס, עשוי microfiber מתוצרת AWC."
716,"Long-Sleeve Logo Jersey, XL",Long-Sleeve Logo Jersey,he,"סריג לרכיבה, שרוול ארוך, יוניסקס, עשוי microfiber מתוצרת AWC."
707,"Sport-100 Helmet, Red",Sport-100,he,"מידה אונברסלית, מאווררת היטב, קלת-משקל, עם מצחייה מתחברת."
708,"Sport-100 Helmet, Black",Sport-100,he,"מידה אונברסלית, מאווררת היטב, קלת-משקל, עם מצחייה מתחברת."
711,"Sport-100 Helmet, Blue",Sport-100,he,"מידה אונברסלית, מאווררת היטב, קלת-משקל, עם מצחייה מתחברת."
880,Hydration Pack - 70 oz.,Hydration Pack,he,"מיכל 2 ליטר רב-תכליתי לשתייה מציע מקום אחסון נוסף, גישה קלה למילוי וחגורת מותניים."
852,"Women's Tights, S",Women's Tights,he,מכנסי ספנדקס צמודים וחמים לרכיבה חורפית; עור רך נטול תפרים מפחית מנקודות הלחיצה.
853,"Women's Tights, M",Women's Tights,he,מכנסי ספנדקס צמודים וחמים לרכיבה חורפית; עור רך נטול תפרים מפחית מנקודות הלחיצה.
854,"Women's Tights, L",Women's Tights,he,מכנסי ספנדקס צמודים וחמים לרכיבה חורפית; עור רך נטול תפרים מפחית מנקודות הלחיצה.
877,Bike Wash - Dissolver,Bike Wash,he,"לשטיפת לכלוך הנאסף בדרכים קשות; ממס שומנים, בטוח לסביבה. בקבוק של 1 ליטר."
843,Cable Lock,Cable Lock,he,"נכרך להתאמה לצמיג קדמי ואחורי, מנשא ושני מפתחות כלולים."
994,LL Bottom Bracket,LL Bottom Bracket,zh-cht,铬钢。
995,ML Bottom Bracket,ML Bottom Bracket,zh-cht,铝合金车圈；大直径脚蹬轴。
996,HL Bottom Bracket,HL Bottom Bracket,zh-cht,铝合金车圈和空心轴。
984,"Mountain-500 Silver, 40",Mountain-500,zh-cht,适合所有类型的使用，不论是公路骑乘还是越野。不论预算多少，均可称心如意。变速平稳，骑乘舒适。
985,"Mountain-500 Silver, 42",Mountain-500,zh-cht,适合所有类型的使用，不论是公路骑乘还是越野。不论预算多少，均可称心如意。变速平稳，骑乘舒适。
986,"Mountain-500 Silver, 44",Mountain-500,zh-cht,适合所有类型的使用，不论是公路骑乘还是越野。不论预算多少，均可称心如意。变速平稳，骑乘舒适。
987,"Mountain-500 Silver, 48",Mountain-500,zh-cht,适合所有类型的使用，不论是公路骑乘还是越野。不论预算多少，均可称心如意。变速平稳，骑乘舒适。
988,"Mountain-500 Silver, 52",Mountain-500,zh-cht,适合所有类型的使用，不论是公路骑乘还是越野。不论预算多少，均可称心如意。变速平稳，骑乘舒适。
